10,0,0,1.952e-06,7.3216e-05,0
100,0,0,4.961e-06,5.2952e-05,0
1000,0,0,4.1347e-05,8.9021e-05,0
10000,0,0,0.00034081,0.000382011,0
100000,0,0,0.00326037,0.00330032,0
1000000,0,0,0.029969616,0.03000582,0
10000000,0,0,0.205279668,0.205307313,0
100000000,0,0,1.842193401,1.842219063,0
10,1,0,7.651e-06,1.757e-05,0
100,1,0,7.772e-06,1.6642e-05,0
1000,1,0,2.7466e-05,3.7402e-05,0
10000,1,0,0.000209154,0.000218544,0
100000,1,0,0.002042935,0.00205274,0
1000000,1,0,0.018964929,0.018973954,0
10000000,1,0,0.187541762,0.187551708,0
100000000,1,0,1.870745355,1.87075431,0
10,2,0,3.9086e-05,4.8272e-05,0
100,2,0,6.9898e-05,7.8687e-05,0
1000,2,0,0.000767097,0.00077591,0
10000,2,0,0.007552646,0.007562635,0
100000,2,0,0.074021777,0.074030918,0
1000000,2,0,0.740486647,0.740496587,0
10000000,2,0,7.301216415,7.30122638,0
100000000,2,0,73.764941093,73.764959539,0
10,3,0,5.2301e-05,6.3325e-05,0
100,3,0,0.000102455,0.000112789,0
1000,3,0,0.000300413,0.000309983,0
10000,3,0,0.002079249,0.002088393,0
100000,3,0,0.024901907,0.024911829,0
1000000,3,0,0.205951033,0.205961092,0
10000000,3,0,2.238300346,2.238310308,0
100000000,3,0,17.704983209,17.704994056,0
10,4,0,5.5911e-05,6.6376e-05,0
100,4,0,9.4355e-05,0.00010351,0
1000,4,0,0.000320383,0.00032993,0
10000,4,0,0.003063084,0.00307235,0
100000,4,0,0.032723033,0.032732197,0
1000000,4,0,0.319765523,0.31977444,0
10000000,4,0,3.268394086,3.268404146,0
100000000,4,0,28.265056141,28.26506676,0
10,0,0,2.355e-06,3.9158e-05,0.0
100,0,0,7.771e-06,3.7432e-05,0.0
1000,0,0,5.8719e-05,8.5895e-05,0.0
10000,0,0,0.000454711,0.000476854,0.0
100000,0,0,0.004320264,0.004342132,0.0
1000000,0,0,0.033066757,0.033083875,0.0
10000000,0,0,0.200357784,0.200371916,0.0
100000000,0,0,1.843324737,1.843334105,0.0
10,1,0,7.714e-06,1.7947e-05,0.0
100,1,0,8.266e-06,1.8295e-05,0.0
1000,1,0,2.7353e-05,3.7297e-05,0.0
10000,1,0,0.000215563,0.00022561,0.0
100000,1,0,0.002010697,0.002020707,0.0
1000000,1,0,0.018744398,0.018754273,0.0
10000000,1,0,0.184765269,0.184775382,0.0
100000000,1,0,1.844450652,1.844460703,0.0
10,2,0,4.4334e-05,5.46e-05,0.0
100,2,0,6.181e-05,7.1811e-05,0.0
1000,2,0,0.000819793,0.00082963,0.0
10000,2,0,0.007691046,0.007701274,0.0
100000,2,0,0.073718633,0.073729014,0.0
1000000,2,0,0.74215321,0.742163211,0.0
10000000,2,0,7.312358938,7.312367857,0.0
100000000,2,0,73.576970851,73.576981508,0.0
10,3,0,6.3966e-05,7.3948e-05,0.0
100,3,0,5.7799e-05,6.7055e-05,0.0
1000,3,0,0.000314576,0.000324594,0.0
10000,3,0,0.001871982,0.001882218,0.0
100000,3,0,0.022560291,0.022570269,0.0
1000000,3,0,0.229000982,0.229010929,0.0
10000000,3,0,1.995464616,1.995474718,0.0
100000000,3,0,20.142844675,20.14285408,0.0
10,4,0,6.3197e-05,7.3551e-05,0.0
100,4,0,7.5426e-05,8.5588e-05,0.0
1000,4,0,0.000340965,0.000350968,0.0
10000,4,0,0.003081058,0.003091057,0.0
100000,4,0,0.031112873,0.031122929,0.0
1000000,4,0,0.326766809,0.326776098,0.0
10000000,4,0,3.148818426,3.148828102,0.0
100000000,4,0,31.164793219,31.164803301,0.0
10,0,0,2.535e-06,4.9253e-05,0
100,0,0,8.516e-06,4.0722e-05,0
1000,0,0,6.4283e-05,9.3667e-05,0
10000,0,0,0.000568476,0.000595693,0
100000,0,0,0.005370097,0.005395109,0
1000000,0,0,0.041199918,0.041223036,0
10000000,0,0,0.18986078,0.189876822,0
100000000,0,0,1.84412653,1.844135746,0
10,1,0,7.369e-06,1.7187e-05,0
100,1,0,8.037e-06,1.7986e-05,0
1000,1,0,2.679e-05,3.6835e-05,0
10000,1,0,0.000199148,0.000208599,0
100000,1,0,0.002004728,0.002014597,0
1000000,1,0,0.018628692,0.018637601,0
10000000,1,0,0.184433779,0.184443161,0
100000000,1,0,1.842300018,1.842310055,0
10,2,0,4.2648e-05,5.2661e-05,0
100,2,0,7.9084e-05,8.8937e-05,0
1000,2,0,0.000824657,0.00083459,0
10000,2,0,0.0076194,0.007629469,0
100000,2,0,0.073174052,0.073184067,0
1000000,2,0,0.741232145,0.741242061,0
10000000,2,0,7.453138986,7.453149007,0
100000000,2,0,72.462124333,72.462134336,0
10,3,0,5.0239e-05,6.0426e-05,0
100,3,0,7.9231e-05,8.8315e-05,0
1000,3,0,0.000227044,0.000236886,0
10000,3,0,0.002013347,0.002022706,0
100000,3,0,0.020206581,0.020216679,0
1000000,3,0,0.214274886,0.214284904,0
10000000,3,0,2.08429976,2.084309473,0
100000000,3,0,19.501489078,19.501498837,0
10,4,0,7.4596e-05,8.4505e-05,0
100,4,0,6.3743e-05,7.3866e-05,0
1000,4,0,0.000401349,0.000411452,0
10000,4,0,0.004434232,0.004443297,0
100000,4,0,0.030985103,0.030994205,0
1000000,4,0,0.312248298,0.312258516,0
10000000,4,0,3.138340843,3.138350995,0
100000000,4,0,31.508037809,31.508046951,0
10,0,0,2.507e-06,3.9647e-05,3.200000
100,0,0,7.621e-06,3.7126e-05,3.120000
1000,0,0,5.8866e-05,8.5758e-05,3.132000
10000,0,0,0.00053234,0.000557846,3.171200
100000,0,0,0.004874824,0.004898306,3.141520
1000000,0,0,0.036382096,0.036402751,3.141664
10000000,0,0,0.219032503,0.219047611,3.141130
100000000,0,0,1.848497134,1.848507191,0.671089
10,1,0,7.334e-06,1.6463e-05,3.200000
100,1,0,7.81e-06,1.7378e-05,3.120000
1000,1,0,2.7295e-05,3.7523e-05,3.132000
10000,1,0,0.000211855,0.000222091,3.171200
100000,1,0,0.001990404,0.002000319,3.141520
1000000,1,0,0.018909145,0.01891897,3.141664
10000000,1,0,0.184283233,0.184291979,3.141130
100000000,1,0,1.840509724,1.840519723,0.671089
10,2,0,4.9568e-05,6.0343e-05,3.200000
100,2,0,7.8878e-05,8.8989e-05,3.040000
1000,2,0,0.000838621,0.000848426,3.168000
10000,2,0,0.007598936,0.007609016,3.193200
100000,2,0,0.073895932,0.073905538,3.153880
1000000,2,0,0.723758217,0.723767988,3.144948
10000000,2,0,7.332230117,7.332240454,3.141286
100000000,2,0,75.671079375,75.671090205,1.342177
10,0,0,2.652e-06,4.0261e-05,0
100,0,0,6.936e-06,3.4232e-05,0
1000,0,0,5.4251e-05,7.9405e-05,0
