256, 4.61824e+09
512, 4.71974e+09
1024, 4.69395e+09
2048, 4.66844e+09
4096, 4.66844e+09
8192, 4.64321e+09
16384, 4.66844e+09
32768, 4.66844e+09
65536, 4.66844e+09
131072, 4.64321e+09
262144, 4.36037e+09
524288, 4.09045e+09
1048576, 4.09045e+09
2097152, 4.12978e+09
4194304, 4.12978e+09
8388608, 4.12978e+09
16777216, 4.12978e+09
33554432, 4.12978e+09
67108864, 4.09045e+09
134217728, 4.11002e+09
268435456, 7.89516e+08
